"link","date","content"
"http://twitter.com/Mei_Li_Kitten/statuses/321505227943583745","2013-04-09","@nastachku хостинг случайно не clodo.ru?@nastachku хостинг случайно не clodo.ru?оригинал сохранённая копиявчера, 10:09mei_li_kittenв избранноеретвитответить"
"http://twitter.com/nastachku/statuses/321504506108059648","2013-04-09","Сайт nastachku.ru недоступен из-за технических проблем у хостера. В течение часа обещают все исправить #nastachkuСайт nastachku.ru недоступен из-за технических проблем у хостера. В течение часа обещают все исправить #nastachkuоригинал сохранённая копиявчера, 10:07nastachkuв избранноеретвитответить"
"http://twitter.com/GoblinGame/statuses/321502581887213568","2013-04-09","Чота @nastachku не пингуется даже :(Чота @nastachku не пингуется даже :(оригинал сохранённая копиявчера, 09:59goblingameв избранноеретвитответить"
"http://twitter.com/_nikbelikov/statuses/321491062071906304","2013-04-09","Упала? nastachku.ruУпала? nastachku.ruоригинал сохранённая копиявчера, 09:13_nikbelikovв избранноеретвитответить"
"http://twitter.com/levwalkin/statuses/321416166302183424","2013-04-09","@_vsv_ @nastachku а, сорри, это в раздел «Microsoft: несбыточные мечты. Too little, too late» ;)@_vsv_ @nastachku а, сорри, это в раздел «Microsoft: несбыточные мечты. Too little, too late» ;)оригинал сохранённая копиявчера, 04:16levwalkinв избранноеретвитответить"
"http://twitter.com/_vsv_/statuses/321415756086657024","2013-04-09","@levwalkin @nastachku про Azure особенно порадовало@levwalkin @nastachku про Azure особенно порадовалооригинал сохранённая копиявчера, 04:14_vsv_в избранноеретвитответить"
"http://twitter.com/alexnosov/statuses/321339884147191810","2013-04-08","Думал поехать @nastachku и изучить для клиентов оба аэропорта и авиакомпании «Полёт» и UTair. Рейс отменили, так что только хардкор, UTair.Думал поехать @nastachku и изучить для клиентов оба аэропорта и авиакомпании «Полёт» и UTair. Рейс отменили, так что только хардкор, UTair.оригинал сохранённая копия8 апреля 2013, 23:12alexnosovв избранноеретвитответить"
"http://twitter.com/GEN_DIR/statuses/321335936636030976","2013-04-08","Полпред ПФО Бабич и губернатор УО тоже придут #nastachkuПолпред ПФО Бабич и губернатор УО тоже придут #nastachkuоригинал сохранённая копия8 апреля 2013, 22:57gen_dirв избранноеретвитответить"
"http://twitter.com/KSayganov/statuses/321306255194984449","2013-04-08","Кто едет #nastachku из других городов, нужна  помощь - пишите. Скажу что посмотреть, где покушать и вообще что угодно)Кто едет #nastachku из других городов, нужна  помощь - пишите. Скажу что посмотреть, где покушать и вообще что угодно)оригинал сохранённая копия8 апреля 2013, 20:59ksayganovв избранноеретвитответить"
"http://twitter.com/kuzma_73/statuses/321259946215886848","2013-04-08",". @dmitriystepanov #nastachku нагуй гламур. Только @HYTPb ! Только hardcore!. @dmitriystepanov #nastachku нагуй гламур. Только @HYTPb ! Только hardcore!оригинал сохранённая копия8 апреля 2013, 17:55kuzma_73в избранноеретвитответить"
