link	date	content
http://twitter.com/paaleksey/statuses/320902684213395459	2013-04-07 18:15:36 +0400	"RT @levwalkin: Пропаганда самоубийств, смерти и угасания на @nastachku (смотрите, пока сайт не заблокировали власти): <a href=""http://t.co/pVQ2tWcRI1"">pic.twitter.com/pVQ2tWcRI1</a>"
http://twitter.com/Jay7t/statuses/320891752884080641	2013-04-07 17:32:10 +0400	"RT @levwalkin: Пропаганда самоубийств, смерти и угасания на @nastachku (смотрите, пока сайт не заблокировали власти): <a href=""http://t.co/pVQ2tWcRI1"">pic.twitter.com/pVQ2tWcRI1</a>"
http://twitter.com/Sadwind/statuses/320885386727546880	2013-04-07 17:06:52 +0400	"RT @levwalkin: Пропаганда самоубийств, смерти и угасания на @nastachku (смотрите, пока сайт не заблокировали власти): <a href=""http://t.co/pVQ2tWcRI1"">pic.twitter.com/pVQ2tWcRI1</a>"
http://twitter.com/averyanov/statuses/320884229103824896	2013-04-07 17:02:16 +0400	"RT @levwalkin: Пропаганда самоубийств, смерти и угасания на @nastachku (смотрите, пока сайт не заблокировали власти): <a href=""http://t.co/pVQ2tWcRI1"">pic.twitter.com/pVQ2tWcRI1</a>"
http://twitter.com/tehclaus/statuses/320879094046801920	2013-04-07 16:41:52 +0400	"RT @levwalkin: Пропаганда самоубийств, смерти и угасания на @nastachku (смотрите, пока сайт не заблокировали власти): <a href=""http://t.co/pVQ2tWcRI1"">pic.twitter.com/pVQ2tWcRI1</a>"
http://twitter.com/kuzma_73/statuses/320878432298864640	2013-04-07 16:39:14 +0400	"RT @levwalkin: Пропаганда самоубийств, смерти и угасания на @nastachku (смотрите, пока сайт не заблокировали власти): <a href=""http://t.co/pVQ2tWcRI1"">pic.twitter.com/pVQ2tWcRI1</a>"
http://twitter.com/gumayunov/statuses/320871414875959297	2013-04-07 16:11:21 +0400	"RT @levwalkin: Пропаганда самоубийств, смерти и угасания на @nastachku (смотрите, пока сайт не заблокировали власти): <a href=""http://t.co/pVQ2tWcRI1"">pic.twitter.com/pVQ2tWcRI1</a>"
http://twitter.com/sonnyko73/statuses/320869556547624961	2013-04-07 16:03:58 +0400	"RT @levwalkin: Пропаганда самоубийств, смерти и угасания на @nastachku (смотрите, пока сайт не заблокировали власти): <a href=""http://t.co/pVQ2tWcRI1"">pic.twitter.com/pVQ2tWcRI1</a>"
http://twitter.com/zagaichuk/statuses/320864542970228737	2013-04-07 15:44:03 +0400	"RT @levwalkin: Пропаганда самоубийств, смерти и угасания на @nastachku (смотрите, пока сайт не заблокировали власти): <a href=""http://t.co/pVQ2tWcRI1"">pic.twitter.com/pVQ2tWcRI1</a>"
http://twitter.com/PieCalculus/statuses/320863695754362880	2013-04-07 15:40:41 +0400	"RT @levwalkin: Пропаганда самоубийств, смерти и угасания на @nastachku (смотрите, пока сайт не заблокировали власти): <a href=""http://t.co/pVQ2tWcRI1"">pic.twitter.com/pVQ2tWcRI1</a>"
http://twitter.com/phyrexianengine/statuses/320862872009846787	2013-04-07 15:37:24 +0400	"RT @levwalkin: Пропаганда самоубийств, смерти и угасания на @nastachku (смотрите, пока сайт не заблокировали власти): <a href=""http://t.co/pVQ2tWcRI1"">pic.twitter.com/pVQ2tWcRI1</a>"
http://twitter.com/dellilla13/statuses/320862808013160448	2013-04-07 15:37:09 +0400	"RT @levwalkin: Пропаганда самоубийств, смерти и угасания на @nastachku (смотрите, пока сайт не заблокировали власти): <a href=""http://t.co/pVQ2tWcRI1"">pic.twitter.com/pVQ2tWcRI1</a>"
http://twitter.com/Galinav/statuses/320862567599849472	2013-04-07 15:36:12 +0400	"RT @levwalkin: Пропаганда самоубийств, смерти и угасания на @nastachku (смотрите, пока сайт не заблокировали власти): <a href=""http://t.co/pVQ2tWcRI1"">pic.twitter.com/pVQ2tWcRI1</a>"
http://twitter.com/noblerussian/statuses/320862421780684800	2013-04-07 15:35:37 +0400	@levwalkin @nastachku За Windows Azure точно заблокируют.
http://twitter.com/ulmonitor/statuses/320840809731743744	2013-04-07 14:09:44 +0400	"А ты зарегился @nastachku? По словам организаторов #ulsk уже 2500 участников со всей России <a href=""http://t.co/dmac1agLft"">ul-people.ru/monitor</a>"
http://twitter.com/thedmitryefimov/statuses/320794710652366848	2013-04-07 11:06:33 +0400	#nastachku известна программа докладов, столько хороших докладов будет идти одновременно... сложные выбор
http://twitter.com/Jay7t/statuses/320787890718257152	2013-04-07 10:39:27 +0400	Доклад про «долгоиграющие» БД #postgresql приняли на #nastachku #ulsk! Выступаю 13 апреля в 11:20 в «Кинобаре». Пойду делать презентацию :)
http://twitter.com/AlexTachalova/statuses/320599053677236225	2013-04-06 22:09:05 +0400	Выступаю на #nastachku 12 апреля. Контент - всему голова:)
http://twitter.com/kristy_ochkina/statuses/320554746924642305	2013-04-06 19:13:01 +0400	@KELiON ты едешь, Саш? nastachku.ru #ulsk #nastachku
http://twitter.com/kristy_ochkina/statuses/320554609494073344	2013-04-06 19:12:29 +0400	"RT @nastachku: 12-13 апреля #nastachku в Ульяновск #habr <span><a href=""http://t.co/Lc2b0IzN2i"">habr.ru/p/174669/</a></span> #ulsk"
http://twitter.com/UshakovIvan/statuses/320548602797752322	2013-04-06 18:48:37 +0400	RT @avasenin: В этом году #nastachku походу уделывает #codefest. Будет ли web трансляция? #ulsk #походуяживунетам
http://twitter.com/buxler/statuses/320485312176463872	2013-04-06 14:37:07 +0400	RT @nastachku: Владимир Юнев (#Microsoft) расскажет #nastachku об облачной платформе Windows Azure для веб-разработчиков
http://twitter.com/buxler/statuses/320484889386434562	2013-04-06 14:35:26 +0400	RT @avasenin: В этом году #nastachku походу уделывает #codefest. Будет ли web трансляция? #ulsk #походуяживунетам
http://twitter.com/alexnosov/statuses/320256359566282752	2013-04-05 23:27:20 +0400	"На следующей неделе едем в Ульяновск #nastachku выступать. Программа уже сформирована — <a href=""http://t.co/qkdqWPCzWv"">nastachku.ru/schedule</a>"
http://twitter.com/UshakovIvan/statuses/320192152040783872	2013-04-05 19:12:12 +0400	@graff_z я в Самаре буду:-) #nastachku приедите?:-)
http://twitter.com/nastachku/statuses/320181968639758339	2013-04-05 18:31:44 +0400	Вот и настало время подведения итогов в секции &quot;Доклады 2.0&quot;! Голосование закрыто, ждем результатов. #nastachku #ulsk
http://vk.com/wall-36051360_182	2013-04-05 18:28:23 +0400	  <b>nastachku</b> #ulsk
http://twitter.com/Olga_Shustova/statuses/320124310570295297	2013-04-05 14:42:37 +0400	На следующей неделе еду #nastachku в Ульяновск:)
http://twitter.com/nastachku/statuses/320107533840809985	2013-04-05 13:35:58 +0400	"Дмитрий Буталов (Yord Apps)Доклад: Глобальная партизанская война. Маркетинг indie приложений <a href=""http://t.co/PsvUsBgIbz"">nastachku.ru</a> #nastachku #ulsk"
